group_id,dhatus,karaka,citation,source
7,स्फुट् स्फुट् फुल्ल्,adhikaraṇa,चतुःशलाकम् आक्रान्तं मूले तद् विकसेन् मुखे ।,"अष्टाङ्गहृदयसंहिता सूत्रस्थानम् २५,२३.१"
7,स्फुट् स्फुट् फुल्ल्,adhikaraṇa,दक्षस्य यस्य यथा विज्ञानं तादृक् तस्येह हृदयसद्भावः | उन्मीलति कविपुङ्गवचने च पुराणपुरुषे च ।,विद्याकरकृतः सुभाषितरत्नकोषः ५०.३१ (१७२८)
7,स्फुट् स्फुट् फुल्ल्,adhikaraṇa,अन्यवृक्षके सेवन्तिका फुल्लिता ।,शुकसप्ततिः ४१.१० (२०३)
7,स्फुट् स्फुट् फुल्ल्,tādarthya,स्फुटति कुसुमनिकरे विरहिहृदयदलनाय तव विरहे वनमाली सखि सीदति राधे ।,गीतगोविन्दम् १
7,स्फुट् स्फुट् फुल्ल्,tādarthya,विकसत्वेष यावन्मे हृत्पद्मः पूजनाय ते ।,भक्तिविलासाख्यंस्तोत्रम्
7,स्फुट् स्फुट् फुल्ल्,hetu,न स्फुटेत् हृदयं कस्य ऐश्वर्याद् भ्रंशितस्य च ।,"महाभारतम्, ५.१५७.८"
7,स्फुट् स्फुट् फुल्ल्,hetu,स्फुटति न सा मनसिजविशिखेन ।,गीतगोविन्दम् ७.१६.२
7,स्फुट् स्फुट् फुल्ल्,hetu,रक्षसां सिंहनादैश्च पुस्फोटेव तदाम्बरम् ।,"रामायणम्, ५७.३८.२"
7,स्फुट् स्फुट् फुल्ल्,hetu,भाविकलहफलयोगमसौ वचनेन कोपकुसुमं व्यचीकसत् ।,शिशु. १५.१२
7,स्फुट् स्फुट् फुल्ल्,hetu,तदा तन्मध्यभावेन विकसत्यतिभावना ।,"स्पन्दकारिकानिर्णय, तृतीयो निःष्यन्दः, ९.२.१.२"
7,स्फुट् स्फुट् फुल्ल्,hetu,इत्युक्त्वा स महाबाहुर्विजजृम्भे जिघांसया ।,"महाभारतम्, ४.२२.१७.२"
7,स्फुट् स्फुट् फुल्ल्,anya,मूर्धा शतधा ते स्फुटिष्यति ।,"महाभारतम्, १४.४.२"
7,स्फुट् स्फुट् फुल्ल्,anya,"तस्मिन्प्रतिहते चास्त्रे पावकास्त्रं व्यजृम्भत ।  मत्स्यपुराणम्, १५३.१०१.१ (?) सतिसप्तमी कालसूचकाधिकरणरूपेण दातुं शक्यते?",
8,मील् स्मील् क्ष्मील् कूण्,kartṛ,नियतं दिवसेऽतीते संकुचत्यम्बुजं यथा ।,सुश्रुतसंहिता.  ३.९.१
8,मील् स्मील् क्ष्मील् कूण्,kartṛ,मीलन्ति यदि पद्मानि का हानिरमृतद्युतेः ।,कुवलयानन्दः १३६
8,मील् स्मील् क्ष्मील् कूण्,kartṛ,मीलति लज्जितमिव नयनं तव विरम विसृज रतिखेदम् ।,गीतगोविन्दम् ७
8,मील् स्मील् क्ष्मील् कूण्,karaṇa,सत्त्वानि यैः संचुकुचुः समन्ताद्वज्राहता द्यौः फलतीति मत्वा ।,"बुद्धचरितम्, १३.५२.२"
