sentence_id	sent_id	chapter_id	n_tokens	target_idx	lemma_id	lemma	upos	cell	formation	form	unsandhied	corpus_freq	sentence_cloze	sentence_full	distractor_forms	n_distractors	drill_mode
153	479521	7032	7	1	36096	manas	NOUN	Nom.Sing		manaḥ	manaḥ	7226	___ tu arūpi tvāt prāptum eva aśaktam	manaḥ tu arūpi tvāt prāptum eva aśaktam	manasā|manasaḥ|manasi	3	mcq
1577	483976	7675	7	1	36096	manas	NOUN	Ins.Sing		manasā	manasā	7226	___ aham prabhāte te yauvarājyaṃ dadāmi ha	manasā aham prabhāte te yauvarājyaṃ dadāmi ha	manaḥ|manāḥ|manasaḥ	3	mcq
3283	749202	15182	10	4	66339	ratha	NOUN	Nom.Sing		rathaḥ	rathaḥ	7091	sa eṣo aśva ___ praṣṭi vāhanaḥ manaḥ vāc prāṇa saṃhataḥ	sa eṣo aśva rathaḥ praṣṭi vāhanaḥ manaḥ vāc prāṇa saṃhataḥ	ratham|rathāḥ|rathena	3	mcq
5155	650888	11526	11	4	66339	ratha	NOUN	Nom.Sing		rathaḥ	rathaḥ	7091	na asya deva ___ lubhyati na manuṣya rathaḥ ya evaṃ veda	na asya deva rathaḥ lubhyati na manuṣya rathaḥ ya evaṃ veda	ratham|rathāḥ|rathena	3	mcq
9528	76686	491	7	1	66339	ratha	NOUN	Loc.Sing		rathe	rathe	7091	___ kāmbala vāstra ādyāḥ kambala ādibhiḥ āvṛte	rathe kāmbala vāstra ādyāḥ kambala ādibhiḥ āvṛte	ratham|rathaḥ|rathāḥ	3	mcq
124	479395	7034	7	1	13752	kāma	NOUN	Loc.Plur		kāmeṣu	kāmeṣu	7075	___ ādau vipāko dve labhyate na upapādukaiḥ	kāmeṣu ādau vipāko dve labhyate na upapādukaiḥ	kāmaḥ|kāmam|kāmān	3	mcq
140	479411	7034	7	1	13752	kāma	NOUN	Loc.Sing		kāme	kāme	7075	___ aṣṭa dravyakaḥ aśabdaḥ paramāṇur an indriyaḥ	kāme aṣṭa dravyakaḥ aśabdaḥ paramāṇur an indriyaḥ	kāmaḥ|kāmam|kāmān	3	mcq
282	590040	9741	7	1	13752	kāma	NOUN	Nom.Sing		kāmo	kāmaḥ	7075	___ mithyātvam ajñānam nidrā ca aviratiḥ tathā	kāmo mithyātvam ajñānam nidrā ca aviratiḥ tathā	kāmam|kāmān|kāmāḥ	3	mcq
12074	466132	7302	5	1	156232	grah	VERB	Pres.Ind.1.Sing.NonPass		gṛhṇāmi	gṛhṇāmi	7073	___ siddhi artham śava śārikām	gṛhṇāmi siddhi artham śava śārikām	gṛhṇāti|jagrāha|gṛhṇīyāt	3	mcq
12127	466185	7302	4	4	156232	grah	VERB	Pres.Opt.3.Sing.NonPass		gṛhṇīyāt	gṛhṇīyāt	7073	tāṃ svayaṃ patitāṃ ___	tāṃ svayaṃ patitāṃ gṛhṇīyāt	gṛhṇāti|jagrāha|gṛhṇāmi	3	mcq
13299	646290	11173	7	2	156232	grah	VERB	Past.Ind.1.Sing.NonPass	root	agrabhaṃ	agrabham	7073	sarvāsām ___ nāma a vīra ghnīḥ apetana	sarvāsām agrabhaṃ nāma a vīra ghnīḥ apetana	gṛhṇāti|jagrāha|gṛhṇīyāt	3	mcq
4048	650294_1	10869	4	4	157422	yaj	VERB	Pres.Ind.3.Sing.NonPass		yajati	yajati	6755	tayoḥ juṣāṇena eva ___	tayoḥ juṣāṇena eva yajati	yajeta|yaja|yajet	3	mcq
4050	650296_1	10869	4	4	157422	yaj	VERB	Pres.Ind.3.Sing.NonPass		yajati	yajati	6755	tripadām anūcya catuṣpadayā ___	tripadām anūcya catuṣpadayā yajati	yajeta|yaja|yajet	3	mcq
5455	651183	11642	12	1	157422	yaj	VERB	Pres.Ind.3.Sing.NonPass		yajaty	yajati	6755	___ ādityāso aditir mādayantām iti madvatyā rūpa samṛddhayā madvad vai tṛtīyasavanasya rūpam	yajaty ādityāso aditir mādayantām iti madvatyā rūpa samṛddhayā madvad vai tṛtīyasavanasya rūpam	yajeta|yaja|yajet	3	mcq
2888	748818	14967	7	1	144647	puruṣa	NOUN	Nom.Sing		puruṣa	puruṣaḥ	6563	___ iti tri akṣaram sa u virāji	puruṣa iti tri akṣaram sa u virāji	puruṣam|puruṣasya|puruṣāḥ	3	mcq
2891	748821	14970	9	1	144647	puruṣa	NOUN	Nom.Sing		puruṣo	puruṣaḥ	6563	___ vai nadas tasmāt puruṣo vadan sarvaḥ saṃnadati iva	puruṣo vai nadas tasmāt puruṣo vadan sarvaḥ saṃnadati iva	puruṣam|puruṣasya|puruṣāḥ	3	mcq
3046	748976	15066	12	1	144647	puruṣa	NOUN	Nom.Sing		puruṣa	puruṣaḥ	6563	___ eva uktham ayam eva mahān prajāpatir aham uktham asmi iti vidyāt	puruṣa eva uktham ayam eva mahān prajāpatir aham uktham asmi iti vidyāt	puruṣam|puruṣasya|puruṣāḥ	3	mcq
11962	466021_1	7269	5	1	157629	hu	VERB	Pres.Opt.3.Sing.NonPass		juhuyāt	juhuyāt	6418	___ agni mantreṇa rājavṛkṣasya dāruṣu	juhuyāt agni mantreṇa rājavṛkṣasya dāruṣu	juhoti|juhomi|juhvati	3	mcq
14667	647541	11421	9	1	157629	hu	VERB	Pres.Ind.1.Sing.NonPass		juhomi	juhomi	6418	___ te dharuṇo madhvo agram ubhā upāṃśu prathamā pibeva	juhomi te dharuṇo madhvo agram ubhā upāṃśu prathamā pibeva	juhoti|juhuyāt|juhvati	3	mcq
15035	647908	16457	8	1	157629	hu	VERB	Pres.Ind.1.Sing.NonPass		juhomi	juhomi	6418	___ vidvāṃs te havir yathā an unmaditaḥ bhuvaḥ	juhomi vidvāṃs te havir yathā an unmaditaḥ bhuvaḥ	juhoti|juhuyāt|juhvati	3	mcq
926	506145	7429	8	1	154076	phala	NOUN	Nom.Sing		phalaṃ	phalam	6387	___ tu dāḍima ādīnām paṭola ādeḥ chadas tathā	phalaṃ tu dāḍima ādīnām paṭola ādeḥ chadas tathā	phalāni|phalaiḥ|phale	3	mcq
2540	484984	7281	7	5	154076	phala	NOUN	Acc.Sing		phalaṃ	phalam	6387	vāma karṇa upaviṣṭam ca ___ vāmasya dhārayet	vāma karṇa upaviṣṭam ca phalaṃ vāmasya dhārayet	phalāni|phalaiḥ|phale	3	mcq
8615	75773	491	8	2	154076	phala	NOUN	Loc.Sing		phale	phale	6387	āme ___ śalāṭuḥ syāt śuṣke vānam ubhe triṣu	āme phale śalāṭuḥ syāt śuṣke vānam ubhe triṣu	phalam|phalāni|phalaiḥ	3	mcq
221	589979	9741	6	1	149177	brahman	NOUN	Nom.Sing		brahmā	brahmā	6240	___ yakṣeṭ kumāraḥ ṣaṇmukha pātāla kiṃnarāḥ	brahmā yakṣeṭ kumāraḥ ṣaṇmukha pātāla kiṃnarāḥ	brahman|brahmanaḥ|brahmānam	3	mcq
1371	483770	7592	7	1	149177	brahman	NOUN	Acc.Sing		brahmāṇaṃ	brahmānam	6240	___ vahnim indra ādīn vāsudevaṃ namāmi aham	brahmāṇaṃ vahnim indra ādīn vāsudevaṃ namāmi aham	brahmā|brahman|brahmanaḥ	3	mcq
1379	483778	7592	8	1	149177	brahman	NOUN	Nom.Sing		brahmā	brahmā	6240	___ aham asmi taṃ jñātvā sarvajña tvam prajāyate	brahmā aham asmi taṃ jñātvā sarvajña tvam prajāyate	brahman|brahmanaḥ|brahmānam	3	mcq
160	589900	9741	6	1	124503	guṇa	NOUN	Abl.Sing		guṇato	guṇāt	6053	___ nīlakaṇṭha ādyāḥ kriyātaḥ sraṣṭṛ saṃnibhāḥ	guṇato nīlakaṇṭha ādyāḥ kriyātaḥ sraṣṭṛ saṃnibhāḥ	guṇāḥ|guṇaiḥ|guṇān	3	mcq
777	590536	9744	7	1	124503	guṇa	NOUN	Nom.Sing		guṇo	guṇaḥ	6053	___ jigīṣā utsāhavān trāsaḥ tu ākasmikam bhayam	guṇo jigīṣā utsāhavān trāsaḥ tu ākasmikam bhayam	guṇāḥ|guṇaiḥ|guṇān	3	mcq
1072	506291	7429	7	5	124503	guṇa	NOUN	Nom.Plur		guṇāḥ	guṇāḥ	6053	ity evaṃ kathitāś caturdaśa ___ kastūrikāyāḥ punaḥ	ity evaṃ kathitāś caturdaśa guṇāḥ kastūrikāyāḥ punaḥ	guṇaiḥ|guṇān|guṇaḥ	3	mcq
1358	18204	57	7	1	163158	prāp	VERB	Pres.Ind.3.Sing.NonPass		prāpnoty	prāpnoti	6022	___ eva sajātiḥ syād gṛhe nirdoṣa śaṅkhajam	prāpnoty eva sajātiḥ syād gṛhe nirdoṣa śaṅkhajam	prāpa|prāpnuyāt|prāpyate	3	mcq
10535	464561	7331	7	1	163158	prāp	VERB	Pres.Ind.3.Sing.Pass		prāpyate	prāpyate	6022	___ phalam utthānāt labhate ca artha saṃpadam	prāpyate phalam utthānāt labhate ca artha saṃpadam	prāpnoti|prāpa|prāpnuyāt	3	mcq
18282	634172	10496	6	1	163158	prāp	VERB	Pres.Opt.1.Sing.NonPass		prāpeyaṃ	prāpeyam	6022	___ sarvā ākūtīr manasā hṛdayena ca	prāpeyaṃ sarvā ākūtīr manasā hṛdayena ca	prāpnoti|prāpa|prāpnuyāt	3	mcq
1314	18159	57	6	2	149743	brāhmaṇa	NOUN	Loc.Sing		brāhmaṇe	brāhmaṇe	5958	uttamaṃ ___ maulyaṃ madhyamaṃ kṣatriye tathā	uttamaṃ brāhmaṇe maulyaṃ madhyamaṃ kṣatriye tathā	brāhmaṇaḥ|brāhmaṇāḥ|brāhmaṇān	3	mcq
3870	650203_2	10860	8	3	149743	brāhmaṇa	NOUN	Gen.Plur		brāhmaṇānām	brāhmaṇānām	5958	eṣa vai ___ sabhāsāhaḥ sakhā yat somaḥ rājā	eṣa vai brāhmaṇānām sabhāsāhaḥ sakhā yat somaḥ rājā	brāhmaṇaḥ|brāhmaṇāḥ|brāhmaṇān	3	mcq
6897	652596_22	12095	7	2	149743	brāhmaṇa	NOUN	Dat.Sing		brāhmaṇāya	brāhmaṇāya	5958	tat ___ dadyāt yadi a brāhmaṇaḥ syāt	tat brāhmaṇāya dadyāt yadi a brāhmaṇaḥ syāt	brāhmaṇaḥ|brāhmaṇāḥ|brāhmaṇān	3	mcq
4361	650439_1	10928	7	1	157298	yuj	VERB	Pres.Ind.1.Sing.NonPass		yuje	yuje	5933	___ vām brahma pūrvyam namobhiḥ iti anvāha	yuje vām brahma pūrvyam namobhiḥ iti anvāha	yujyate|yunakti|yuñjyāt	3	mcq
17089	649892	17561	10	1	157298	yuj	VERB	Pres.Imp.3.Plur.NonPass		yuñjantu	yuñjantu	5933	___ tvā maruto daivyāsa ā te tvaṣṭā patsu javaṃ dadhātu	yuñjantu tvā maruto daivyāsa ā te tvaṣṭā patsu javaṃ dadhātu	yujyate|yunakti|yuñjyāt	3	mcq
17982	633894	10474	11	1	157298	yuj	VERB	Pres.Imp.3.Plur.NonPass		yuñjantu	yuñjantu	5933	___ tvā maruto viśva vedasaḥ ā amum naya namasā rāta havyam	yuñjantu tvā maruto viśva vedasaḥ ā amum naya namasā rāta havyam	yujyate|yunakti|yuñjyāt	3	mcq
271	590029	9741	8	3	203679	tā	NOUN	Nom.Sing		tā	tā	5919	mithaḥ sākāṅkṣa ___ prastāva aucityam tattva niṣṭha tā	mithaḥ sākāṅkṣa tā prastāva aucityam tattva niṣṭha tā	tām|tayā|tāyai	3	mcq
278	590036	9741	8	3	203679	tā	NOUN	Nom.Sing		tā	tā	5919	sattva pradhāna ___ varṇa pada vākya vivikta tā	sattva pradhāna tā varṇa pada vākya vivikta tā	tām|tayā|tāyai	3	mcq
299	590057	9741	7	6	203679	tā	NOUN	Nom.Sing		tā	tā	5919	ahiṃsā sūnṛta asteya brahma akiñcana ___ yamāḥ	ahiṃsā sūnṛta asteya brahma akiñcana tā yamāḥ	tām|tayā|tāyai	3	mcq
311	590069	9744	8	1	166386	go	NOUN	Nom.Sing		gauḥ	gauḥ	5821	___ tridivam ūrdhvalokaḥ surālayas tad sadaḥ tu amarāḥ	gauḥ tridivam ūrdhvalokaḥ surālayas tad sadaḥ tu amarāḥ	gavām|gām|gāvaḥ	3	mcq
1470	483869	7670	8	1	166386	go	NOUN	Nom.Plur		gāvaḥ	gāvaḥ	5821	___ ca apsarasaḥ divyā lakṣmī devī harim gatā	gāvaḥ ca apsarasaḥ divyā lakṣmī devī harim gatā	gavām|gām|gauḥ	3	mcq
2006	484405	7684	9	1	166386	go	NOUN	Nom.Sing		gauḥ	gauḥ	5821	___ yuktā harṣitā ca uṣā gṛhe suptā dadarśa taṃ	gauḥ yuktā harṣitā ca uṣā gṛhe suptā dadarśa taṃ	gavām|gām|gāvaḥ	3	mcq
2916	748846	14988	9	1	156090	prāṇa	NOUN	Nom.Sing		prāṇo	prāṇaḥ	5692	___ vai nadas tasmāt prāṇo nadan sarvaḥ saṃnadati iva	prāṇo vai nadas tasmāt prāṇo nadan sarvaḥ saṃnadati iva	prāṇān|prāṇāḥ|prāṇam	3	mcq
2937	748867	15018	6	1	156090	prāṇa	NOUN	Nom.Sing		prāṇo	prāṇaḥ	5692	___ vai sūdadohāḥ prāṇena parvāṇi saṃdadhāti	prāṇo vai sūdadohāḥ prāṇena parvāṇi saṃdadhāti	prāṇān|prāṇāḥ|prāṇam	3	mcq
2941	748871	15018	6	1	156090	prāṇa	NOUN	Nom.Sing		prāṇo	prāṇaḥ	5692	___ vai sūdadohāḥ prāṇena parvāṇi saṃdadhāti	prāṇo vai sūdadohāḥ prāṇena parvāṇi saṃdadhāti	prāṇān|prāṇāḥ|prāṇam	3	mcq
1328	18173	57	7	2	157263	yā	VERB	Pres.Ind.3.Sing.NonPass		yāti	yāti	5649	kṛtrimaṃ ___ vaivarṇyam sahajaṃ ca ati dīpyate	kṛtrimaṃ yāti vaivarṇyam sahajaṃ ca ati dīpyate	yayau|yānti|yāhi	3	mcq
1694	484093	7676	7	1	157263	yā	VERB	Past.Ind.3.Sing.NonPass		yayau	yayau	5649	___ śūrpaṇakhā laṅkāṃ rāvaṇa agre 'patad bhuvi	yayau śūrpaṇakhā laṅkāṃ rāvaṇa agre 'patad bhuvi	yāti|yānti|yāhi	3	mcq
2058	484457	7686	6	1	157263	yā	VERB	Past.Ind.3.Plur.NonPass		yayuḥ	yayuḥ	5649	___ pāñcāla viṣayam draupadyāḥ te svayaṃvare	yayuḥ pāñcāla viṣayam draupadyāḥ te svayaṃvare	yāti|yayau|yānti	3	mcq
2035	484434	7686	7	1	100106	soma	NOUN	Nom.Sing		somaḥ	somaḥ	5626	___ somāt budhaḥ tasmāt ailaḥ āsīt purūravāḥ	somaḥ somāt budhaḥ tasmāt ailaḥ āsīt purūravāḥ	somam|soma|somasya	3	mcq
2302	484701	7692	4	2	100106	soma	NOUN	Dat.Sing		somāya	somāya	5626	saptaviṃśati ___ catasro 'riṣṭanemine	saptaviṃśati somāya catasro 'riṣṭanemine	somaḥ|somam|soma	3	mcq
2417	484816	7696	6	1	100106	soma	NOUN	Acc.Sing		somaṃ	somam	5626	___ durvāsasaṃ putraṃ dattātreyaṃ ca yoginam	somaṃ durvāsasaṃ putraṃ dattātreyaṃ ca yoginam	somaḥ|soma|somasya	3	mcq
26	479297	7024	10	1	167009	ap	NOUN	Nom.Plur		apaḥ	apaḥ	5533	___ tejaḥ ca vāyuḥ tu dhātuḥ eva tathā api ca	apaḥ tejaḥ ca vāyuḥ tu dhātuḥ eva tathā api ca	apām|apsu|adbhiḥ	3	mcq
2221	484620	7691	7	1	167009	ap	NOUN	Acc.Plur		apa	apaḥ	5533	___ eva sasarja ādau tāsu vīryam avāsṛjat	apa eva sasarja ādau tāsu vīryam avāsṛjat	āpaḥ|apām|apsu	3	mcq
2222	484621	7691	8	1	167009	ap	NOUN	Nom.Plur		āpo	apaḥ	5533	___ nārā iti proktā āpo vai nara sūnavaḥ	āpo nārā iti proktā āpo vai nara sūnavaḥ	apām|apsu|adbhiḥ	3	mcq
50	479321	7024	9	2	76023	vāc	NOUN	Nom.Sing		vāc	vāc	5501	tāni ___ nām vā iti eṣām rūpa saṃskāra saṃgrahaḥ	tāni vāc nām vā iti eṣām rūpa saṃskāra saṃgrahaḥ	vācam|vācā|vācaḥ	3	mcq
617	590376	9744	8	1	76023	vāc	NOUN	Nom.Sing		vāc	vāc	5501	___ brāhmī bhāratī gaur gīḥ vāṇī bhāṣā sarasvatī	vāc brāhmī bhāratī gaur gīḥ vāṇī bhāṣā sarasvatī	vācam|vācā|vācaḥ	3	mcq
682	590441	9744	7	2	76023	vāc	NOUN	Nom.Sing		vāc	vāc	5501	aśubhā ___ śubhā kalyā carcarī carbhaṭī same	aśubhā vāc śubhā kalyā carcarī carbhaṭī same	vācam|vācā|vācaḥ	3	mcq
2438	484837	7696	8	1	39042	ṛṣi	NOUN	Dat.Plur		ṛṣibhyo	ṛṣibhyaḥ	5352	___ nārada ādi uktāḥ pūjāḥ snāna ādi pūrvikāḥ	ṛṣibhyo nārada ādi uktāḥ pūjāḥ snāna ādi pūrvikāḥ	ṛṣayaḥ|ṛṣiḥ|ṛṣibhiḥ	3	mcq
3101	749020	15101	5	4	39042	ṛṣi	NOUN	Ins.Sing		ṛṣiṇā	ṛṣiṇā	5352	tad apy etad ___ uktam	tad apy etad ṛṣiṇā uktam	ṛṣayaḥ|ṛṣiḥ|ṛṣibhiḥ	3	mcq
4802	650662_1	11091	11	1	39042	ṛṣi	NOUN	Nom.Sing		ṛṣiḥ	ṛṣiḥ	5352	___ śreṣṭhaḥ sam idhyase yajñasya prāvitā bhava iti yajña samṛddhim āśāste	ṛṣiḥ śreṣṭhaḥ sam idhyase yajñasya prāvitā bhava iti yajña samṛddhim āśāste	ṛṣayaḥ|ṛṣibhiḥ|ṛṣīṇām	3	mcq
533	590291	9744	10	5	92688	paśu	NOUN	Nom.Plur		paśavaḥ	paśavaḥ	5296	sarvajña nāṭya priya khaṇḍa ___ mahā pare deva naṭeśvarāḥ haraḥ	sarvajña nāṭya priya khaṇḍa paśavaḥ mahā pare deva naṭeśvarāḥ haraḥ	paśūn|paśūnām|paśubhiḥ	3	mcq
2639	748657_2	14908	5	3	92688	paśu	NOUN	Nom.Plur		paśavaḥ	paśavaḥ	5296	catuṣpādāḥ vai ___ paśūnām avaruddhyai	catuṣpādāḥ vai paśavaḥ paśūnām avaruddhyai	paśūn|paśūnām|paśubhiḥ	3	mcq
2798	748745_2	14947	7	4	92688	paśu	NOUN	Gen.Plur		paśūnām	paśūnām	5296	dakṣiṇāḥ vai ekeṣām ___ rajjavaḥ savyāḥ ekeṣām	dakṣiṇāḥ vai ekeṣām paśūnām rajjavaḥ savyāḥ ekeṣām	paśavaḥ|paśūn|paśubhiḥ	3	mcq
9823	67901	292	4	3	48483	bhagavant	NOUN	Ins.Sing		bhagavatā	bhagavantā	5188	uktaṃ ca ___ maheśvareṇa	uktaṃ ca bhagavatā maheśvareṇa	bhagavant|bhagavān|bhagavataḥ	3	mcq
26581	641924	10654	10	2	48483	bhagavant	NOUN	Gen.Sing		bhagavato	bhagavataḥ	5188	tatra ___ acira abhisaṃbuddha bodheḥ yaśasā ca sarva lokaḥ āpūrṇaḥ	tatra bhagavato acira abhisaṃbuddha bodheḥ yaśasā ca sarva lokaḥ āpūrṇaḥ	bhagavant|bhagavān|bhagavantam	3	mcq
26595	641938	10654	9	1	48483	bhagavant	NOUN	Nom.Sing		bhagavān	bhagavān	5188	___ āha yadi te parityaktaṃ dīyatām asmin pātra iti	bhagavān āha yadi te parityaktaṃ dīyatām asmin pātra iti	bhagavataḥ|bhagavantam|bhagavatā	3	mcq
820	590579	9885	7	6	136827	mukha	NOUN	Nom.Plur		mukhāḥ	mukhāḥ	5102	niṣṇāto nipuṇo dakṣaḥ karma hasta ___ kṛtāt	niṣṇāto nipuṇo dakṣaḥ karma hasta mukhāḥ kṛtāt	mukham|mukhe|mukhaḥ	3	mcq
822	590581	9885	7	7	136827	mukha	NOUN	Nom.Sing		mukhaḥ	mukhaḥ	5102	cheko vidagdhe prauḍhaḥ tu pragalbhaḥ pratibhā ___	cheko vidagdhe prauḍhaḥ tu pragalbhaḥ pratibhā mukhaḥ	mukham|mukhe|mukhāt	3	mcq
2016	484415	7684	7	4	136827	mukha	NOUN	Nom.Plur		mukhāḥ	mukhāḥ	5102	nandi vināyaka skanda ___ tārkṣa ādibhiḥ jitāḥ	nandi vināyaka skanda mukhāḥ tārkṣa ādibhiḥ jitāḥ	mukham|mukhe|mukhaḥ	3	mcq
864	506083	7429	7	1	44242	nara	NOUN	Nom.Sing		naro	naraḥ	5101	___ naraka pātī syāt tasya sambhāṣaṇād api	naro naraka pātī syāt tasya sambhāṣaṇād api	narāḥ|naram|narāṇām	3	mcq
1658	484057	7675	7	1	44242	nara	NOUN	Nom.Plur		narā	narāḥ	5101	___ nāryo 'tha rurudur ānīto bharataḥ tadā	narā nāryo 'tha rurudur ānīto bharataḥ tadā	naraḥ|naram|narāṇām	3	mcq
38280	29478	3875	6	3	44242	nara	NOUN	Acc.Sing		naraṃ	naram	5101	asthi daṣṭe ___ padbhyāṃ pīḍayitvā vinirharet	asthi daṣṭe naraṃ padbhyāṃ pīḍayitvā vinirharet	naraḥ|narāḥ|narāṇām	3	mcq
205	589963	9741	7	5	11658	anta	NOUN	Nom.Plur		antāḥ	antāḥ	5079	mahāgiri suhastya ādyāḥ vajra ___ daśa pūrviṇaḥ	mahāgiri suhastya ādyāḥ vajra antāḥ daśa pūrviṇaḥ	ante|antam|antaḥ	3	mcq
2189	484588	7689	8	4	11658	anta	NOUN	Loc.Sing		ante	ante	5079	sarve kali yuga ___ tu bhaviṣyanti ca saṅkarāḥ	sarve kali yuga ante tu bhaviṣyanti ca saṅkarāḥ	antam|antaḥ|antāḥ	3	mcq
2492	484936	7280	8	2	11658	anta	NOUN	Acc.Sing		antam	antam	5079	guṇa ___ tu tataḥ kṛtvā kārmuke priya kārmukaḥ	guṇa antam tu tataḥ kṛtvā kārmuke priya kārmukaḥ	ante|antaḥ|antāḥ	3	mcq
11967	466023_3	7269	4	1	44133	namas	NOUN	Nom.Sing		namaḥ	namaḥ	5063	___ te devaiḥ savitar	namaḥ te devaiḥ savitar	namasā|namobhiḥ|namasaḥ	3	mcq
12228	687043	14351	7	1	44133	namas	NOUN	Nom.Sing		namas	namaḥ	5063	___ te pathyā revati svasti mā parāyaṇaḥ	namas te pathyā revati svasti mā parāyaṇaḥ	namasā|namobhiḥ|namasaḥ	3	mcq
12976	687802	14454	12	1	44133	namas	NOUN	Nom.Sing		namas	namaḥ	5063	___ te bhuvo viśvaṃ tad gṛhītvā māndā vāśā iti catasṛbhir āgnīdhrīye juhuyāt	namas te bhuvo viśvaṃ tad gṛhītvā māndā vāśā iti catasṛbhir āgnīdhrīye juhuyāt	namasā|namobhiḥ|namasaḥ	3	mcq
865	506084	7429	8	2	157151	jñā	VERB	Pres.Ind.3.Sing.NonPass		jānāti	jānāti	5041	na ___ ca śāstrāṇi lakṣaṇaṃ yo na vidyate	na jānāti ca śāstrāṇi lakṣaṇaṃ yo na vidyate	jānāmi|jāne|jānanti	3	mcq
9973	102974	950	7	2	157151	jñā	VERB	Pres.Ind.1.Sing.NonPass		jāne	jāne	5041	na ___ sammukha āyāte priyāṇi vadati priye	na jāne sammukha āyāte priyāṇi vadati priye	jānāti|jānanti|jānīyāt	3	mcq
10242	464268	7309	7	1	157151	jñā	VERB	Pres.Opt.3.Plur.NonPass		jānīyuḥ	jānīyuḥ	5041	___ śaucam iti etāḥ pañca saṃsthāḥ prakīrtitāḥ	jānīyuḥ śaucam iti etāḥ pañca saṃsthāḥ prakīrtitāḥ	jānāti|jānāmi|jāne	3	mcq
1897	484296	7683	6	1	96401	tapas	NOUN	Ins.Sing		tapasā	tapasā	4968	___ brahma dattena vareṇa jita daivataḥ	tapasā brahma dattena vareṇa jita daivataḥ	tapaḥ|tapāḥ|tapasaḥ	3	mcq
2001	484400	7684	7	1	96401	tapas	NOUN	Ins.Sing		tapasā	tapasā	4968	___ śiva putraḥ 'bhūt māyūra dhvaja pātitaḥ	tapasā śiva putraḥ 'bhūt māyūra dhvaja pātitaḥ	tapaḥ|tapāḥ|tapasaḥ	3	mcq
2252	484651	7692	8	3	96401	tapas	NOUN	Gen.Sing		tapaso	tapasaḥ	4968	aho 'sya ___ vīryam aho śrutam aho 'dbhutam	aho 'sya tapaso vīryam aho śrutam aho 'dbhutam	tapasā|tapaḥ|tapāḥ	3	mcq
159	589899	9741	8	1	65008	yoga	NOUN	Nom.Sing		yogo	yogaḥ	4779	___ 'nvayaḥ sa tu guṇa kriyā sambandha sambhavaḥ	yogo 'nvayaḥ sa tu guṇa kriyā sambandha sambhavaḥ	yogena|yogāt|yogam	3	mcq
307	590065	9741	8	2	65008	yoga	NOUN	Nom.Sing		yogo	yogaḥ	4779	evaṃ ___ yama ādi aṅgaiḥ aṣṭabhiḥ saṃmato 'ṣṭadhā	evaṃ yogo yama ādi aṅgaiḥ aṣṭabhiḥ saṃmato 'ṣṭadhā	yogena|yogāt|yogam	3	mcq
2486	484930	7280	5	3	65008	yoga	NOUN	Ins.Sing		yogena	yogena	4779	anena vidhi ___ sampuṭaṃ parikīrtitaṃ	anena vidhi yogena sampuṭaṃ parikīrtitaṃ	yogāt|yogaḥ|yogam	3	mcq
1609	484008	7675	9	7	156131	iṣ	VERB	Pres.Ind.2.Sing.NonPass		icchasi	icchasi	4754	roga ārtā kiṃ bhaya udvignā kim ___ karomi tat	roga ārtā kiṃ bhaya udvignā kim icchasi karomi tat	icchāmi|icchati|iṣyate	3	mcq
15199	648072	16486	10	5	156131	iṣ	VERB	Pres.Imp.2.Sing.NonPass		iccha	iccha	4754	a sunvantam a yajamānam ___ stenasya ityām taskarasya anu śikṣa	a sunvantam a yajamānam iccha stenasya ityām taskarasya anu śikṣa	icchāmi|icchasi|icchati	3	mcq
15200	648073	16486	11	2	156131	iṣ	VERB	Pres.Imp.2.Sing.NonPass		iccha	iccha	4754	svapantam ___ sā ta ityā namas tu te nirṛte 'haṃ kṛṇomi	svapantam iccha sā ta ityā namas tu te nirṛte 'haṃ kṛṇomi	icchāmi|icchasi|icchati	3	mcq
1764	484163	7680	8	2	157390	paś	VERB	Impf.Ind.3.Sing.NonPass		apaśyat	apaśyat	4732	na ___ pāna bhūmi ādau sītāṃ cintā parāyaṇaḥ	na apaśyat pāna bhūmi ādau sītāṃ cintā parāyaṇaḥ	paśya|paśyāmi|paśyet	3	mcq
3114	749033	15106	11	1	157390	paś	VERB	Impf.Ind.1.Sing.NonPass		apaśyaṃ	apaśyam	4732	___ gopām ity eṣa vai gopā eṣa hi idam sarvaṃ gopāyati	apaśyaṃ gopām ity eṣa vai gopā eṣa hi idam sarvaṃ gopāyati	paśya|apaśyat|paśyāmi	3	mcq
3688	650125_3	10844	10	5	157390	paś	VERB	Pres.Ind.3.Sing.NonPass		paśyati	paśyati	4732	yadi u vai svayam ___ na bahūnām cana anyeṣām śraddadhāti	yadi u vai svayam paśyati na bahūnām cana anyeṣām śraddadhāti	paśya|apaśyat|paśyāmi	3	mcq
1300	18145	57	6	1	90071	doṣa	NOUN	Nom.Plur		doṣā	doṣāḥ	4705	___ guṇāḥ sapta kīrtitā ratna kovidaiḥ	doṣā guṇāḥ sapta kīrtitā ratna kovidaiḥ	doṣaḥ|doṣam|doṣān	3	mcq
1303	18148	57	7	1	90071	doṣa	NOUN	Nom.Plur		doṣāḥ	doṣāḥ	4705	___ pañca parityajyā nānā duḥkha phala pradāḥ	doṣāḥ pañca parityajyā nānā duḥkha phala pradāḥ	doṣaḥ|doṣam|doṣān	3	mcq
